domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
BIO	20403782	7	mn	secondary	result_means	outcomes	none	none	8	1	support	Furthermore, Kalman filter decoding revealed that broad-band high frequency LFPs, likely reflecting MUA, provided the best decoding performance as well as substantial accuracy in reconstructing reach kinematics, grasp aperture, and aperture velocity.	These results indicate that LFPs, especially high frequency bands, could be useful signals for neural interfaces controlling 3-D reach and grasp kinematics.
BIO	20403782	8	mn	secondary	result	outcomes	none	none	4	-4	support	These results indicate that LFPs, especially high frequency bands, could be useful signals for neural interfaces controlling 3-D reach and grasp kinematics.	Here, we use mutual information and decoding analyses to probe the information content about 3-D reaching and grasping of seven different LFP frequency bands in the range of 0.3-400 Hz.
BIO	20412586	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	BACKGROUND: Breast cancer is the most frequently diagnosed cancer in women.	Intraepithelial lesions (IELs), such as usual ductal hyperplasia (UH), atypical ductal hyperplasia (ADH), and ductal carcinoma in situ (DCIS) are risk factors that predict a woman's chance of developing invasive breast cancer.
BIO	20412586	2	mn	secondary	motivation_background	motivation	none	none	3	1	info-required	Intraepithelial lesions (IELs), such as usual ductal hyperplasia (UH), atypical ductal hyperplasia (ADH), and ductal carcinoma in situ (DCIS) are risk factors that predict a woman's chance of developing invasive breast cancer.	Therefore, a comparative study that establishes an animal model of pre-invasive lesions is needed for the development of preventative measures and effective treatment for both mammary IELs and tumors.
BIO	20412586	3	mn	secondary	motivation_hypothesis	motivation	none	none	4	1	support	Therefore, a comparative study that establishes an animal model of pre-invasive lesions is needed for the development of preventative measures and effective treatment for both mammary IELs and tumors.	The purpose of this study was to characterize the histologic and molecular features of feline mammary IELs and compare them with those in women.
BIO	20412586	4	mn	main	proposal	proposal	none	none	0	0	none	The purpose of this study was to characterize the histologic and molecular features of feline mammary IELs and compare them with those in women.	
BIO	20412586	5	mn	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	METHODS: Formalin-fixed, paraffin-embedded specimens (n = 205) from 203 female cats with clinical mammary disease were retrieved from the archives of the Purdue University Animal Disease Diagnostic Laboratory and Veterinary Teaching Hospital (West Lafayette, IN), and the Department of Pathology and Veterinary Clinic, School of Veterinary Medicine (Sassari, Italy).	The purpose of this study was to characterize the histologic and molecular features of feline mammary IELs and compare them with those in women.
BIO	20412586	6	mn	secondary	proposal_implementation	proposal	none	none	5	-1	elaboration	Histologic sections, stained with hematoxylin and eosin (HE), were evaluated for the presence of IELs in tissue adjacent to excised mammary tumors.	METHODS: Formalin-fixed, paraffin-embedded specimens (n = 205) from 203 female cats with clinical mammary disease were retrieved from the archives of the Purdue University Animal Disease Diagnostic Laboratory and Veterinary Teaching Hospital (West Lafayette, IN), and the Department of Pathology and Veterinary Clinic, School of Veterinary Medicine (Sassari, Italy).
BIO	20412586	7	mn	secondary	proposal_implementation	proposal	none	none	6	-1	elaboration	Lesions were compared to those of humans.	Histologic sections, stained with hematoxylin and eosin (HE), were evaluated for the presence of IELs in tissue adjacent to excised mammary tumors.
BIO	20412586	8	mn	secondary	proposal_implementation	proposal	none	none	5	-3	elaboration	Immunohistochemistry for estrogen receptor (ER-alpha), progesterone receptor (PR), human epidermal growth factor receptor 2 (HER-2/neu) and Ki-67 was performed in IELs and adjacent tumor tissues.	METHODS: Formalin-fixed, paraffin-embedded specimens (n = 205) from 203 female cats with clinical mammary disease were retrieved from the archives of the Purdue University Animal Disease Diagnostic Laboratory and Veterinary Teaching Hospital (West Lafayette, IN), and the Department of Pathology and Veterinary Clinic, School of Veterinary Medicine (Sassari, Italy).
BIO	20412586	9	mn	secondary	observation	outcomes	none	none	10	1	support	RESULTS: Intraepithelial lesions were found in 57 of 203 (28%) feline mammary specimens and were categorized as UH (27%), ADH (29%), and DCIS (44%).	Most IELs with atypia (ADH and DCIS) were associated with mammary cancer (91%), whereas UH was associated with benign lesions in 53% of cases.
BIO	20412586	10	mn	secondary	result	outcomes	none	none	4	-6	support	Most IELs with atypia (ADH and DCIS) were associated with mammary cancer (91%), whereas UH was associated with benign lesions in 53% of cases.	The purpose of this study was to characterize the histologic and molecular features of feline mammary IELs and compare them with those in women.
BIO	20412586	11	mn	secondary	result	outcomes	none	none	10	-1	elaboration	Feline IELs were remarkably similar to human IELs.	Most IELs with atypia (ADH and DCIS) were associated with mammary cancer (91%), whereas UH was associated with benign lesions in 53% of cases.
BIO	20412586	12	mn	secondary	observation	outcomes	none	none	4	-8	support	No ER or PR immunoreactivity was detected in intermediate-grade or high-grade DCIS or their associated malignant tumors.	The purpose of this study was to characterize the histologic and molecular features of feline mammary IELs and compare them with those in women.
BIO	20412586	13	mn	secondary	observation	outcomes	none	none	4	-9	support	HER-2 protein overexpression was found in 27% of IELs.	The purpose of this study was to characterize the histologic and molecular features of feline mammary IELs and compare them with those in women.
BIO	20412586	14	mn	secondary	conclusion	outcomes	none	none	4	-10	support	CONCLUSION: The remarkable similarity of feline mammary IELs to those of humans, with the tendency to lose hormone receptor expression in atypical IELs, supports the cat as a possible model to study ER- and PR-negative breast lesions.	The purpose of this study was to characterize the histologic and molecular features of feline mammary IELs and compare them with those in women.
BIO	20421921	1	mn	secondary	motivation_background	motivation	motivation_problem	motivation	2	1	support	While it is accepted that a majority of invasive breast cancer progresses from a ductal carcinoma in situ (DCIS) precursor stage, very little is known about the factors that promote survival of DCIS neoplastic cells within the hypoxic, nutrient deprived intraductal microenvironment.	We examined the hypothesis that fresh human DCIS lesions contain pre-existing carcinoma precursor cells.
BIO	20421921	2	mn	main	proposal	proposal	motivation_hypothesis	motivation	0	0	none	We examined the hypothesis that fresh human DCIS lesions contain pre-existing carcinoma precursor cells.	
BIO	20421921	3	mn	secondary	proposal_implementation	proposal	result	outcomes	2	-1	elaboration	We characterized these cells by full genome molecular cytogenetics (Illumina HumanCytoSNP profile), and signal pathway profiling (Reverse Phase Protein Microarray, 59 endpoints), and demonstrated that autophagy is required for survival and anchorage independent growth of the cytogenetically abnormal tumorigenic DCIS cells.	We examined the hypothesis that fresh human DCIS lesions contain pre-existing carcinoma precursor cells.
BIO	20421921	4	mn	secondary	result	outcomes	none	none	2	-2	support	Ex vivo organoid culture of fresh human DCIS lesions, without enzymatic treatment or sorting, induced the emergence of neoplastic epithelial cells exhibiting the following characteristics: a) spontaneous generation of hundreds of spheroids and duct-like 3-D structures in culture within 2-4 weeks; b) tumorigenicity in NOD/SCID mice; c) cytogenetically abnormal (copy number loss or gain in chromosomes including 1, 5, 6, 8, 13, 17) compared to the normal karyotype of the non-neoplastic cells in the source patient's breast tissue; d) in vitro migration and invasion of autologous breast stroma; and e) up-regulation of signal pathways linked to, and components of, cellular autophagy.	We examined the hypothesis that fresh human DCIS lesions contain pre-existing carcinoma precursor cells.
BIO	20421921	5	mn	secondary	observation	outcomes	none	none	7	2	support	Multiple autophagy markers were present in the patient's original DCIS lesion and the mouse xenograft.	The lysosomotropic inhibitor (chloroquine phosphate) of autophagy completely suppressed the generation of DCIS spheroids/3-D structures, suppressed ex vivo invasion of autologous stroma, induced apoptosis, suppressed autophagy associated proteins including Atg5, AKT/PI3 Kinase and mTOR, eliminated cytogenetically abnormal spheroid forming cells from the organ culture, and abrogated xenograft tumor formation.
BIO	20421921	6	mn	secondary	motivation_hypothesis	motivation	none	none	2	-4	support	We tested whether autophagy was necessary for survival of cytogenetically abnormal DCIS cells.	We examined the hypothesis that fresh human DCIS lesions contain pre-existing carcinoma precursor cells.
BIO	20421921	7	mn	secondary	result	outcomes	none	none	2	-5	support	The lysosomotropic inhibitor (chloroquine phosphate) of autophagy completely suppressed the generation of DCIS spheroids/3-D structures, suppressed ex vivo invasion of autologous stroma, induced apoptosis, suppressed autophagy associated proteins including Atg5, AKT/PI3 Kinase and mTOR, eliminated cytogenetically abnormal spheroid forming cells from the organ culture, and abrogated xenograft tumor formation.	We examined the hypothesis that fresh human DCIS lesions contain pre-existing carcinoma precursor cells.
BIO	20421921	8	mn	secondary	conclusion	outcomes	none	none	2	-6	support	Cytogenetically abnormal spheroid forming, tumorigenic, and invasive neoplastic epithelial cells pre-exist in human DCIS and require cellular autophagy for survival.	We examined the hypothesis that fresh human DCIS lesions contain pre-existing carcinoma precursor cells.
