domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
CL	D14-1156	3	ab	main	proposal	proposal	none	none	0	0	none	This paper presents a continuation of such a general line of research and the main contribution is threefold .	
CL	D14-1156	4	ab	secondary	proposal	proposal	none	none	3	-1	elaboration	First , we propose a principled framework which can unify the relationships among several widely-used query modeling formulations .	This paper presents a continuation of such a general line of research and the main contribution is threefold .
CL	D14-1156	5	ab	secondary	proposal	proposal	none	none	4	-1	sequence	Second , on top of the successfully developed framework , we propose an extended query modeling formulation by incorporating critical query-specific information cues to guide the model estimation .	First , we propose a principled framework which can unify the relationships among several widely-used query modeling formulations .
CL	D14-1156	6	ab	secondary	proposal	proposal	none	none	5	-1	sequence	Third , we further adopt and formalize such a framework to the speech recognition and summarization tasks .	Second , on top of the successfully developed framework , we propose an extended query modeling formulation by incorporating critical query-specific information cues to guide the model estimation .
CL	D14-1156	7	ab	secondary	result	outcomes	none	none	3	-4	support	A series of empirical experiments reveal the feasibility of such an LM framework and the performance merits of the deduced models on these two tasks .	This paper presents a continuation of such a general line of research and the main contribution is threefold .
CL	D14-1157	1	ab	main	proposal_implementation	proposal	none	none	0	0	none	We study the topic dynamics of interactions in political debates using the 2012 Republican presidential primary debates as data .	
CL	D14-1157	2	ab	secondary	result	outcomes	none	none	1	-1	support	We show that the tendency of candidates to shift topics changes over the course of the election campaign , and that it is correlated with their relative power .	We study the topic dynamics of interactions in political debates using the 2012 Republican presidential primary debates as data .
CL	D14-1157	3	ab	secondary	result	outcomes	none	none	2	-1	elaboration	We also show that our topic shift features help predict candidates' relative rankings .	We show that the tendency of candidates to shift topics changes over the course of the election campaign , and that it is correlated with their relative power .
CL	D14-1158	1	ab	main	proposal_implementation	proposal	none	none	0	0	none	We present power low rank ensembles ( PLRE ) , a flexible framework for n-gram language modeling where ensembles of low rank matrices and tensors are used to obtain smoothed probability estimates of words in context .	
CL	D14-1158	2	ab	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	Our method can be understood as a generalization of n-gram modeling to non-integer n , and includes standard techniques such as absolute discounting and Kneser-Ney smoothing as special cases .	We present power low rank ensembles ( PLRE ) , a flexible framework for n-gram language modeling where ensembles of low rank matrices and tensors are used to obtain smoothed probability estimates of words in context .
CL	D14-1158	3	ab	secondary	result	outcomes	none	none	1	-2	support	PLRE training is efficient and our approach outperforms state-of-the-art modified Kneser Ney baselines in terms of perplexity on large corpora as well as on BLEU score in a downstream machine translation task .	We present power low rank ensembles ( PLRE ) , a flexible framework for n-gram language modeling where ensembles of low rank matrices and tensors are used to obtain smoothed probability estimates of words in context .
CL	D14-1159	1	ab	secondary	motivation_background	motivation	none	none	2	1	support	Machine reading calls for programs that read and understand text , but most current work only attempts to extract facts from redundant web-scale corpora .	In this paper , we focus on a new reading comprehension task that requires complex reasoning over a single document .
